0	0	snowflake_docs/flatten_6_0.txt	1
0	0	snowflake_docs/flatten_1_0.txt	1
0	0	snowflake_docs/flatten_6_3.txt	1
0	0	snowflake_docs/flatten_6_2.txt	1
0	0	snowflake_docs/flatten_6_1.txt	1
0	0	snowflake_docs/flatten_6_4.txt	1
0	0	snowflake_docs/flatten_2_0.txt	1
0	0	snowflake_docs/flatten_3_0.txt	1
0	0	snowflake_docs/flatten_4_0.txt	1
1	0	Python_pandas_functions_with_style/DataFrame_93_4.txt	1
1	0	Python_pandas_functions_with_style/DataFrame_93_5.txt	1
2	0	Python_development_tools/typing_12_1.txt	1
2	0	Python_development_tools/typing_12_0.txt	1
3	0	Python_pandas_functions_with_style/General_Function_5_1.txt	1
3	0	Python_pandas_functions_with_style/General_Function_5_2.txt	1
4	0	pytorch_torch_tensor_functions/pytorch_torch_tensor_functions_294_0.txt	1
5	0	more_polar_functions/Expression_65_25.txt	1
5	0	more_polar_functions/List_6_26.txt	1
6	0	python_data_model/python_data_model_49_1.txt	1
6	0	python_data_model/python_data_model_49_0.txt	1
7	0	Python_pandas_functions/Series_286_5.txt	1
7	0	Python_pandas_functions/Series_286_6.txt	1
8	0	Mmdn_HTTP/HTTP_headers_38_9.txt	1
8	0	Mmdn_HTTP/HTTP_headers_38_10.txt	1
8	0	Mmdn_HTTP/HTTP_headers_38_12.txt	1
8	0	Mmdn_HTTP/HTTP_headers_38_13.txt	1
8	0	Mmdn_HTTP/HTTP_headers_38_11.txt	1
8	0	Mmdn_HTTP/HTTP_headers_38_8.txt	1
9	0	polar_functions/Expression_63_25.txt	1
10	0	Python_pandas_functions/DataFrame_98_6.txt	1
10	0	Python_pandas_functions/DataFrame_98_5.txt	1
10	0	Python_pandas_functions/DataFrame_98_4.txt	1
10	0	Python_pandas_functions/DataFrame_74_7.txt	1
10	0	Python_pandas_functions/DataFrame_74_5.txt	1
10	0	Python_pandas_functions/DataFrame_74_6.txt	1
10	0	Python_pandas_functions/DataFrame_74_4.txt	1
11	0	Python_pandas_functions/GroupBy_78_4.txt	1
12	0	TeleBot/TeleBot_methods_2_7.txt	1
12	0	TeleBot/TeleBot_methods_2_28.txt	1
12	0	TeleBot/TeleBot_methods_2_54.txt	1
12	0	TeleBot/TeleBot_methods_2_49.txt	1
12	0	TeleBot/TeleBot_methods_2_47.txt	1
12	0	TeleBot/TeleBot_methods_2_53.txt	1
12	0	TeleBot/TeleBot_methods_2_48.txt	1
12	0	TeleBot/TeleBot_methods_2_58.txt	1
12	0	TeleBot/TeleBot_methods_2_30.txt	1
12	0	TeleBot/TeleBot_methods_2_17.txt	1
12	0	TeleBot/TeleBot_methods_2_22.txt	1
12	0	TeleBot/TeleBot_methods_2_39.txt	1
12	0	TeleBot/TeleBot_methods_2_56.txt	1
12	0	TeleBot/TeleBot_methods_2_29.txt	1
12	0	TeleBot/TeleBot_methods_2_25.txt	1
12	0	TeleBot/TeleBot_methods_2_2.txt	1
12	0	TeleBot/TeleBot_methods_2_21.txt	1
12	0	TeleBot/TeleBot_methods_2_4.txt	1
12	0	TeleBot/TeleBot_methods_2_15.txt	1
12	0	TeleBot/TeleBot_methods_2_12.txt	1
12	0	TeleBot/TeleBot_methods_2_40.txt	1
12	0	TeleBot/TeleBot_methods_2_35.txt	1
12	0	TeleBot/TeleBot_methods_2_41.txt	1
12	0	TeleBot/TeleBot_methods_2_27.txt	1
12	0	TeleBot/TeleBot_methods_2_31.txt	1
12	0	TeleBot/TeleBot_methods_2_14.txt	1
12	0	TeleBot/TeleBot_methods_2_11.txt	1
12	0	TeleBot/TeleBot_methods_2_19.txt	1
12	0	TeleBot/TeleBot_methods_2_33.txt	1
12	0	TeleBot/TeleBot_methods_2_51.txt	1
12	0	TeleBot/TeleBot_methods_2_23.txt	1
12	0	TeleBot/TeleBot_methods_2_1.txt	1
12	0	TeleBot/TeleBot_methods_2_10.txt	1
12	0	TeleBot/TeleBot_methods_2_34.txt	1
12	0	TeleBot/TeleBot_methods_2_5.txt	1
12	0	TeleBot/TeleBot_methods_2_18.txt	1
12	0	TeleBot/TeleBot_methods_2_57.txt	1
12	0	TeleBot/TeleBot_methods_2_45.txt	1
12	0	TeleBot/TeleBot_methods_2_16.txt	1
12	0	TeleBot/TeleBot_methods_2_52.txt	1
12	0	TeleBot/TeleBot_methods_2_46.txt	1
12	0	TeleBot/TeleBot_methods_2_32.txt	1
12	0	TeleBot/TeleBot_methods_2_38.txt	1
12	0	TeleBot/TeleBot_methods_2_55.txt	1
12	0	TeleBot/TeleBot_methods_2_13.txt	1
12	0	TeleBot/TeleBot_methods_2_24.txt	1
12	0	TeleBot/TeleBot_methods_2_50.txt	1
