0	0	stole/ajol_0.txt	1
0	0	stole/ajol_6.txt	1
0	0	stole/ajol_2.txt	1
0	0	stole/ajol_4.txt	1
0	0	stole/ajol_5.txt	1
0	0	stole/ajol_3.txt	1
0	0	stole/ajol_1.txt	1
1	0	stochastic_dominance/Stochasticdominance_6.txt	1
1	0	stochastic_dominance/Stochasticdominance_5.txt	1
1	0	stochastic_dominance/Stochasticdominance_3.txt	1
1	0	stochastic_dominance/Stochasticdominance_4.txt	1
1	0	stochastic_dominance/Stochasticdominance_8.txt	1
1	0	stochastic_dominance/Stochasticdominance_7.txt	1
2	0	negative_gdp/chapter07pdf_0.txt	1
2	0	negative_gdp/chapter07pdf_2.txt	1
2	0	negative_gdp/chapter07pdf_1.txt	1
3	0	public_debt_default/ssrn_7.txt	1
4	0	purchasing_power/purchasingpowerparitiesppphtm_5.txt	1
4	0	purchasing_power/purchasingpowerparitiesppphtm_1.txt	1
5	0	gaza_aid/2016246Mooliopdf_5.txt	1
5	0	gaza_aid/2016246Mooliopdf_9.txt	1
5	0	gaza_aid/2016246Mooliopdf_8.txt	1
5	0	gaza_aid/2016246Mooliopdf_1.txt	1
5	0	gaza_aid/2016246Mooliopdf_7.txt	1
5	0	gaza_aid/2016246Mooliopdf_3.txt	1
5	0	gaza_aid/2016246Mooliopdf_0.txt	1
5	0	gaza_aid/2016246Mooliopdf_6.txt	1
5	0	gaza_aid/2016246Mooliopdf_4.txt	1
5	0	gaza_aid/2016246Mooliopdf_2.txt	1
6	0	printmoney_inflation/vol_0.txt	1
6	0	printmoney_inflation/vol_2.txt	1
6	0	printmoney_inflation/vol_4.txt	1
6	0	printmoney_inflation/vol_7.txt	1
6	0	printmoney_inflation/vol_5.txt	1
6	0	printmoney_inflation/vol_6.txt	1
6	0	printmoney_inflation/vol_8.txt	1
6	0	printmoney_inflation/vol_3.txt	1
6	0	printmoney_inflation/vol_1.txt	1
7	0	decoy_effect/Decoyeffect_4.txt	1
7	0	decoy_effect/Decoyeffect_5.txt	1
8	0	gdp_wellbeing/wellbeingandgdphtm_10.txt	1
8	0	gdp_wellbeing/wellbeingandgdphtm_8.txt	1
8	0	gdp_wellbeing/wellbeingandgdphtm_9.txt	1
9	0	dollar_flow/Circularflowofincome_16.txt	1
9	0	dollar_flow/Circularflowofincome_12.txt	1
9	0	dollar_flow/Circularflowofincome_15.txt	1
9	0	dollar_flow/Circularflowofincome_4.txt	1
9	0	dollar_flow/Circularflowofincome_14.txt	1
9	0	dollar_flow/Circularflowofincome_13.txt	1
9	0	dollar_flow/Circularflowofincome_5.txt	1
10	0	uspopulationgrowth/ImmigrantsComingAmericaOlderAges_8.txt	1
10	0	uspopulationgrowth/ImmigrantsComingAmericaOlderAges_3.txt	1
10	0	uspopulationgrowth/ImmigrantsComingAmericaOlderAges_4.txt	1
10	0	uspopulationgrowth/ImmigrantsComingAmericaOlderAges_5.txt	1
10	0	uspopulationgrowth/ImmigrantsComingAmericaOlderAges_2.txt	1
10	0	uspopulationgrowth/ImmigrantsComingAmericaOlderAges_6.txt	1
10	0	uspopulationgrowth/ImmigrantsComingAmericaOlderAges_7.txt	1
11	0	volunteerdillema/174243pdfrefreqidfastlydefault3A88b79b5167e1aaf791f6cb7976234486absegmentsorigininitiatoracceptTC1_0.txt	1
11	0	volunteerdillema/174243pdfrefreqidfastlydefault3A88b79b5167e1aaf791f6cb7976234486absegmentsorigininitiatoracceptTC1_1.txt	1
12	0	cpi_shift/consumerpriceindex_4.txt	1
13	0	hyperbolicsine/BellemareWichmanIHSFebruary2019pdf_6.txt	1
13	0	hyperbolicsine/BellemareWichmanIHSFebruary2019pdf_7.txt	1
13	0	hyperbolicsine/BellemareWichmanIHSFebruary2019pdf_3.txt	1
13	0	hyperbolicsine/BellemareWichmanIHSFebruary2019pdf_2.txt	1
13	0	hyperbolicsine/BellemareWichmanIHSFebruary2019pdf_1.txt	1
13	0	hyperbolicsine/BellemareWichmanIHSFebruary2019pdf_0.txt	1
13	0	hyperbolicsine/BellemareWichmanIHSFebruary2019pdf_5.txt	1
13	0	hyperbolicsine/BellemareWichmanIHSFebruary2019pdf_4.txt	1
14	0	samsung_contribution/timingiseverythingwithasc606thenewrevenuerecognitionstandard_30.txt	1
14	0	samsung_contribution/timingiseverythingwithasc606thenewrevenuerecognitionstandard_28.txt	1
14	0	samsung_contribution/timingiseverythingwithasc606thenewrevenuerecognitionstandard_29.txt	1
14	0	samsung_contribution/timingiseverythingwithasc606thenewrevenuerecognitionstandard_27.txt	1
14	0	samsung_contribution/timingiseverythingwithasc606thenewrevenuerecognitionstandard_31.txt	1
15	0	ceopay/ExecutiveExcess1999pdf_7.txt	1
16	0	diminish_return/Supermodularfunction_5.txt	1
16	0	diminish_return/Supermodularfunction_6.txt	1
16	0	diminish_return/Supermodularfunction_9.txt	1
16	0	diminish_return/Supermodularfunction_8.txt	1
16	0	diminish_return/Supermodularfunction_7.txt	1
17	0	nash_continuous/48cb7ae4210825b7de3d7fc0bcc8553fMIT6254S10lec06bpdf_8.txt	1
17	0	nash_continuous/48cb7ae4210825b7de3d7fc0bcc8553fMIT6254S10lec06bpdf_0.txt	1
17	0	nash_continuous/48cb7ae4210825b7de3d7fc0bcc8553fMIT6254S10lec06bpdf_9.txt	1
17	0	nash_continuous/48cb7ae4210825b7de3d7fc0bcc8553fMIT6254S10lec06bpdf_7.txt	1
17	0	nash_continuous/48cb7ae4210825b7de3d7fc0bcc8553fMIT6254S10lec06bpdf_5.txt	1
17	0	nash_continuous/48cb7ae4210825b7de3d7fc0bcc8553fMIT6254S10lec06bpdf_10.txt	1
17	0	nash_continuous/48cb7ae4210825b7de3d7fc0bcc8553fMIT6254S10lec06bpdf_3.txt	1
17	0	nash_continuous/48cb7ae4210825b7de3d7fc0bcc8553fMIT6254S10lec06bpdf_1.txt	1
17	0	nash_continuous/48cb7ae4210825b7de3d7fc0bcc8553fMIT6254S10lec06bpdf_6.txt	1
17	0	nash_continuous/48cb7ae4210825b7de3d7fc0bcc8553fMIT6254S10lec06bpdf_4.txt	1
17	0	nash_continuous/48cb7ae4210825b7de3d7fc0bcc8553fMIT6254S10lec06bpdf_2.txt	1
18	0	quadratic_form/summationpdf_3.txt	1
19	0	elastic_substitution/Elasticityofsubstitution_8.txt	1
19	0	elastic_substitution/Elasticityofsubstitution_9.txt	1
19	0	elastic_substitution/Elasticityofsubstitution_7.txt	1
19	0	elastic_substitution/Elasticityofsubstitution_4.txt	1
19	0	elastic_substitution/Elasticityofsubstitution_6.txt	1
19	0	elastic_substitution/Elasticityofsubstitution_10.txt	1
20	0	deposit_interest/moneycreationinthemoderneconomypdf_1.txt	1
20	0	deposit_interest/moneycreationinthemoderneconomypdf_5.txt	1
20	0	deposit_interest/moneycreationinthemoderneconomypdf_3.txt	1
20	0	deposit_interest/moneycreationinthemoderneconomypdf_6.txt	1
20	0	deposit_interest/moneycreationinthemoderneconomypdf_4.txt	1
20	0	deposit_interest/moneycreationinthemoderneconomypdf_2.txt	1
20	0	deposit_interest/moneycreationinthemoderneconomypdf_0.txt	1
21	0	exchange_cbdc/centralbankdigitalcurrenciescbdc_11.txt	1
21	0	exchange_cbdc/centralbankdigitalcurrenciescbdc_14.txt	1
21	0	exchange_cbdc/centralbankdigitalcurrenciescbdc_13.txt	1
22	0	bid_auction/ci112pdf_5.txt	1
22	0	bid_auction/ci112pdf_3.txt	1
23	0	new_keynesian/benchmarkdsge_13.txt	1
23	0	new_keynesian/benchmarkdsge_20.txt	1
23	0	new_keynesian/benchmarkdsge_10.txt	1
23	0	new_keynesian/benchmarkdsge_23.txt	1
23	0	new_keynesian/benchmarkdsge_50.txt	1
23	0	new_keynesian/benchmarkdsge_46.txt	1
23	0	new_keynesian/benchmarkdsge_47.txt	1
23	0	new_keynesian/benchmarkdsge_11.txt	1
23	0	new_keynesian/benchmarkdsge_24.txt	1
23	0	new_keynesian/benchmarkdsge_44.txt	1
23	0	new_keynesian/benchmarkdsge_30.txt	1
23	0	new_keynesian/benchmarkdsge_14.txt	1
23	0	new_keynesian/benchmarkdsge_15.txt	1
23	0	new_keynesian/benchmarkdsge_18.txt	1
23	0	new_keynesian/benchmarkdsge_49.txt	1
23	0	new_keynesian/benchmarkdsge_34.txt	1
23	0	new_keynesian/benchmarkdsge_4.txt	1
23	0	new_keynesian/benchmarkdsge_33.txt	1
23	0	new_keynesian/benchmarkdsge_38.txt	1
23	0	new_keynesian/benchmarkdsge_63.txt	1
23	0	new_keynesian/benchmarkdsge_59.txt	1
23	0	new_keynesian/benchmarkdsge_19.txt	1
23	0	new_keynesian/benchmarkdsge_2.txt	1
23	0	new_keynesian/benchmarkdsge_8.txt	1
23	0	new_keynesian/benchmarkdsge_36.txt	1
23	0	new_keynesian/benchmarkdsge_37.txt	1
23	0	new_keynesian/benchmarkdsge_39.txt	1
23	0	new_keynesian/benchmarkdsge_28.txt	1
23	0	new_keynesian/benchmarkdsge_6.txt	1
23	0	new_keynesian/benchmarkdsge_26.txt	1
23	0	new_keynesian/benchmarkdsge_58.txt	1
23	0	new_keynesian/benchmarkdsge_45.txt	1
23	0	new_keynesian/benchmarkdsge_5.txt	1
23	0	new_keynesian/benchmarkdsge_62.txt	1
23	0	new_keynesian/benchmarkdsge_43.txt	1
23	0	new_keynesian/benchmarkdsge_12.txt	1
23	0	new_keynesian/benchmarkdsge_41.txt	1
23	0	new_keynesian/benchmarkdsge_16.txt	1
23	0	new_keynesian/benchmarkdsge_52.txt	1
23	0	new_keynesian/benchmarkdsge_56.txt	1
23	0	new_keynesian/benchmarkdsge_40.txt	1
23	0	new_keynesian/benchmarkdsge_48.txt	1
23	0	new_keynesian/benchmarkdsge_55.txt	1
23	0	new_keynesian/benchmarkdsge_54.txt	1
23	0	new_keynesian/benchmarkdsge_27.txt	1
23	0	new_keynesian/benchmarkdsge_0.txt	1
23	0	new_keynesian/benchmarkdsge_64.txt	1
23	0	new_keynesian/benchmarkdsge_22.txt	1
23	0	new_keynesian/benchmarkdsge_57.txt	1
23	0	new_keynesian/benchmarkdsge_21.txt	1
23	0	new_keynesian/benchmarkdsge_31.txt	1
23	0	new_keynesian/benchmarkdsge_9.txt	1
23	0	new_keynesian/benchmarkdsge_7.txt	1
23	0	new_keynesian/benchmarkdsge_17.txt	1
23	0	new_keynesian/benchmarkdsge_60.txt	1
23	0	new_keynesian/benchmarkdsge_3.txt	1
23	0	new_keynesian/benchmarkdsge_29.txt	1
23	0	new_keynesian/benchmarkdsge_25.txt	1
23	0	new_keynesian/benchmarkdsge_53.txt	1
23	0	new_keynesian/benchmarkdsge_61.txt	1
23	0	new_keynesian/benchmarkdsge_42.txt	1
23	0	new_keynesian/benchmarkdsge_35.txt	1
23	0	new_keynesian/benchmarkdsge_32.txt	1
23	0	new_keynesian/benchmarkdsge_1.txt	1
